Fecha,Nombre,Valor Unitario,Unidades,Total
2025-08-31 22:45:23.037880,Tradicional Leche Fresa 22 Oz,7426.0,1,10104.0
2025-08-31 22:45:23.037880,Parfait Dorado 12 Oz,14837.0,1,22069.0
2025-08-31 22:45:23.037880,Tradicional Leche Maracuya 22 Oz,12789.0,2,34837.0
2025-08-31 22:45:23.037880,GALLETA TOSH,4267.0,1,6185.0
2025-09-01 22:45:23.037880,Copo De Acaí 12 Oz,8056.0,1,10223.0
2025-09-01 22:45:23.037880,Tropical 22 Oz,11684.0,1,14197.0
2025-09-01 22:45:23.037880,Empanada Ranchera,11838.0,2,28244.0
2025-09-01 22:45:23.037880,Corazones,10734.0,1,13283.0
2025-09-01 22:45:23.037880,Tinto 9 Oz,12467.0,1,15250.0
2025-09-01 22:45:23.037880,Tradicional Leche Mango 12 Oz,8578.0,1,11023.0
2025-09-01 22:45:23.037880,Blanco Paez En Yogurt 16 Oz,4678.0,1,6006.0
2025-09-01 22:45:23.037880,Avena 16 Oz,12721.0,1,15814.0
2025-09-01 22:45:23.037880,Vitaminas 22 Oz,4028.0,7,30474.0
2025-09-01 22:45:23.037880,Avena 12 Oz,4663.0,7,35272.0
2025-09-01 22:45:23.037880,Parfait Yagua 12 Oz,13470.0,1,17339.0
2025-09-01 22:45:23.037880,Parfait Awa 12 Oz,3391.0,1,4202.0
2025-09-01 22:45:23.037880,Malteada Pistacho 22 Oz,13147.0,1,16060.0
2025-09-01 22:45:23.037880,Soda Arazá 22 Oz,6073.0,4,29644.0
2025-09-01 22:45:23.037880,Acerola 12 Oz,11666.0,2,29225.0
2025-09-01 22:45:23.037880,Paleta Mascota Tocineta,6005.0,3,22378.0
2025-09-01 22:45:23.037880,Copo De Avena 12 Oz,8592.0,1,10663.0
2025-09-01 22:45:23.037880,Tradicional Leche Maracuya 12 Oz,13817.0,1,16576.0
2025-09-01 22:45:23.037880,Tamarindo 12 Oz,6806.0,1,8672.0
2025-09-01 22:45:23.037880,Tradicional Leche Fresa 12 Oz,9265.0,2,22500.0
2025-09-01 22:45:23.037880,Tropical 16 Oz,11571.0,1,14027.0
2025-09-01 22:45:23.037880,Araza 16 Oz,9396.0,2,23262.0
2025-09-01 22:45:23.037880,Caju 16 Oz,3206.0,6,19490.0
2025-09-01 22:45:23.037880,Araza 12 Oz,6385.0,3,24101.0
2025-09-01 22:45:23.037880,Frutos Rojos Helado 16 Oz,7297.0,2,17994.0
2025-09-01 22:45:23.037880,Tinto 6 Oz,3000.0,1,3727.0
2025-09-01 22:45:23.037880,Tradicional Leche Mango 22 Oz,14363.0,1,17992.0
2025-09-02 22:45:23.037880,Nispero 16 Oz,9668.0,1,11728.0
2025-09-02 22:45:23.037880,Banco Paez En Helado 22 Oz,9374.0,1,11317.0
2025-09-02 22:45:23.037880,Tribu 16 Oz,9863.0,1,12758.0
2025-09-02 22:45:23.037880,Kubeo Yogurt 12 Oz,7647.0,1,9485.0
2025-09-02 22:45:23.037880,Malteada Fresa+ Limón 22 Oz,6943.0,2,17188.0
2025-09-02 22:45:23.037880,Copoazu 12 Oz,13867.0,1,16544.0
2025-09-02 22:45:23.037880,Agua Nativos,3775.0,3,14134.0
2025-09-02 22:45:23.037880,Parfait Nativo 12 Oz,8463.0,2,21236.0
2025-09-02 22:45:23.037880,Colageno 12 Oz,9075.0,2,22783.0
2025-09-02 22:45:23.037880,Tradicional Leche Mora 22 Oz,4685.0,1,5964.0
2025-09-02 22:45:23.037880,Kubeo Helado 22 Oz,5568.0,6,33683.0
2025-09-02 22:45:23.037880,Vitaminas 12 Oz,13882.0,2,33839.0
2025-09-02 22:45:23.037880,Camu Camu 16 Oz,10099.0,1,12978.0
2025-09-02 22:45:23.037880,Copo De Mango 12 Oz,11110.0,1,14459.0
2025-09-02 22:45:23.037880,Kubeo Helado 16 Oz,11006.0,1,13262.0
2025-09-02 22:45:23.037880,Nukak 22 Oz,8675.0,1,10826.0
2025-09-02 22:45:23.037880,Nispero 12 Oz,4059.0,4,19716.0
2025-09-02 22:45:23.037880,Malteada Pistacho 22 Oz,13147.0,1,15724.0
2025-09-02 22:45:23.037880,Ensalada De Fruta,8977.0,1,11018.0
2025-09-02 22:45:23.037880,Lulada 16 Oz,11154.0,1,13451.0
2025-09-02 22:45:23.037880,Tribu 12 Oz,10892.0,2,27736.0
2025-09-02 22:45:23.037880,Energia 16 Oz,7413.0,2,18565.0
2025-09-02 22:45:23.037880,Cocadas,13748.0,1,16578.0
2025-09-02 22:45:23.037880,Tradicional Leche Fresa 22 Oz,7426.0,1,8837.0
2025-09-02 22:45:23.037880,Katio En Helado 22 Oz,5790.0,3,22319.0
2025-09-02 22:45:23.037880,Copo Chia Mango + Kiwi 12 Oz,4306.0,4,20837.0
2025-09-02 22:45:23.037880,Tradicional Leche Maracuya 22 Oz,12789.0,1,16124.0
2025-09-02 22:45:23.037880,Inmune 16 Oz,11392.0,1,13999.0
2025-09-02 22:45:23.037880,Tradicional Agua Mango 22 Oz,8450.0,1,10633.0
2025-09-02 22:45:23.037880,Inmune 12 Oz,9278.0,1,11377.0
2025-09-02 22:45:23.037880,Paez 22 Oz,9736.0,2,23350.0
2025-09-02 22:45:23.037880,Parfait Yagua 22 Oz,6099.0,3,22236.0
2025-09-02 22:45:23.037880,Katio En Yogurt 12 Oz,10408.0,2,25212.0
2025-09-03 22:45:23.037880,Empanada Pollo Con Champiñones,14080.0,1,17455.0
2025-09-03 22:45:23.037880,Tradicional Leche Mango 22 Oz,14363.0,1,18199.0
2025-09-03 22:45:23.037880,Tinto 9 Oz,12467.0,2,30425.0
2025-09-03 22:45:23.037880,Tribu 12 Oz,10892.0,2,25930.0
2025-09-03 22:45:23.037880,Katio En Helado 12 Oz,10858.0,2,27156.0
2025-09-03 22:45:23.037880,Araza 16 Oz,9396.0,1,11848.0
2025-09-03 22:45:23.037880,Etnia 12 Oz,8191.0,5,42701.0
2025-09-03 22:45:23.037880,Parfait Yagua 16 Oz,9184.0,2,23124.0
2025-09-03 22:45:23.037880,Palitos De Queso,11226.0,3,41923.0
2025-09-03 22:45:23.037880,Parfait Awa 22 Oz,6561.0,3,24742.0
2025-09-03 22:45:23.037880,Energia 16 Oz,7413.0,5,38522.0
2025-09-03 22:45:23.037880,Verde 22 Oz,9439.0,1,12151.0
2025-09-03 22:45:23.037880,Vitaminas 16 Oz,6840.0,3,25183.0
2025-09-03 22:45:23.037880,Cafe Frio 22 Oz,6627.0,1,8064.0
2025-09-03 22:45:23.037880,Inmune 16 Oz,11392.0,1,13898.0
2025-09-03 22:45:23.037880,Tradicional Leche Mango 12 Oz,8578.0,2,21425.0
2025-09-03 22:45:23.037880,Aromatica frutos rojos 12 Oz,6890.0,3,26401.0
2025-09-03 22:45:23.037880,Nispero 16 Oz,9668.0,1,12072.0
2025-09-03 22:45:23.037880,Banco Paez En Helado 22 Oz,9374.0,1,11219.0
2025-09-03 22:45:23.037880,Tradicional Agua Maracuya 22 Oz,7859.0,1,10020.0
2025-09-03 22:45:23.037880,Copo De Mango 12 Oz,11110.0,1,14272.0
2025-09-03 22:45:23.037880,GALLETA TOSH,4267.0,2,10439.0
2025-09-03 22:45:23.037880,Kubeo Yogurt 22 Oz,5062.0,5,25670.0
2025-09-03 22:45:23.037880,Kamsa 12 Oz,10849.0,1,13447.0
2025-09-03 22:45:23.037880,Malteada Pistacho 16 Oz,11764.0,6,76144.0
2025-09-04 22:45:23.037880,Torta Marcuya,13805.0,1,17798.0
2025-09-04 22:45:23.037880,Kubeo Helado 22 Oz,5568.0,1,6967.0
2025-09-04 22:45:23.037880,Copo De Durazno 12 Oz,13429.0,2,34138.0
2025-09-04 22:45:23.037880,Chicharrones Queso,13233.0,1,17122.0
2025-09-04 22:45:23.037880,Tradicional Leche Mora 16 Oz,11322.0,1,14128.0
2025-09-04 22:45:23.037880,Frutos Rojos Yogurt 16 Oz,14534.0,1,17820.0
2025-09-04 22:45:23.037880,Guarana 12 Oz,10526.0,1,13457.0
2025-09-04 22:45:23.037880,Nispero 22 Oz,12914.0,1,15691.0
2025-09-04 22:45:23.037880,Katio En Helado 22 Oz,5790.0,6,35753.0
2025-09-04 22:45:23.037880,Tradicional Leche Mora 12 Oz,14111.0,1,18228.0
2025-09-04 22:45:23.037880,Parfait Awa 12 Oz,3391.0,7,25939.0
2025-09-04 22:45:23.037880,Cafe Frio 22 Oz,6627.0,1,8196.0
2025-09-04 22:45:23.037880,Tamarindo 16 Oz,13583.0,1,16494.0
2025-09-04 22:45:23.037880,Tradicional Agua Maracuya 16 Oz,7887.0,2,19420.0
2025-09-04 22:45:23.037880,Tamarindo 12 Oz,6806.0,1,8321.0
2025-09-04 22:45:23.037880,Palitos De Queso,11226.0,1,13580.0
2025-09-04 22:45:23.037880,Verde 22 Oz,9439.0,2,24110.0
2025-09-04 22:45:23.037880,Lulada 22 Oz,12762.0,1,15554.0
2025-09-04 22:45:23.037880,Colageno 16 Oz,11344.0,1,14099.0
2025-09-04 22:45:23.037880,Frutos Rojos Yogurt 22 Oz,10629.0,2,26248.0
2025-09-04 22:45:23.037880,Blanco Paez En Yogurt 22 Oz,6242.0,5,32598.0
2025-09-04 22:45:23.037880,Katio En Yogurt 16 Oz,11755.0,1,14521.0
2025-09-04 22:45:23.037880,Tinto 6 Oz,3000.0,1,3595.0
2025-09-04 22:45:23.037880,Galletas Con Chips De Chocolate,13627.0,1,16346.0
2025-09-04 22:45:23.037880,Parfait Bora 22 Oz,4484.0,5,22582.0
2025-09-05 22:45:23.037880,Frutos Rojos Yogurt 16 Oz,14534.0,2,41812.0
2025-09-05 22:45:23.037880,Galletas Con Chips De Chocolate,13627.0,1,19309.0
2025-09-05 22:45:23.037880,Fitness 16 Oz,4998.0,7,35448.0
2025-09-05 22:45:23.037880,Capuchino 6 Oz,4500.0,1,6181.0
2025-09-05 22:45:23.037880,Milo Caliente 9oz,4622.0,1,6602.0
2025-09-05 22:45:23.037880,Nukak 22 Oz,8675.0,2,24761.0
2025-09-05 22:45:23.037880,Frutos Rojos Yogurt 22 Oz,10629.0,2,29442.0
2025-09-05 22:45:23.037880,Inmune 12 Oz,9278.0,1,12799.0
2025-09-05 22:45:23.037880,Achiras,7658.0,1,10583.0
2025-09-05 22:45:23.037880,Paez 22 Oz,9736.0,1,13427.0
2025-09-05 22:45:23.037880,Parfait Bora 12 Oz,10721.0,2,30869.0
2025-09-05 22:45:23.037880,Tradicional Leche Maracuya 22 Oz,12789.0,1,17783.0
2025-09-05 22:45:23.037880,Corozo 12 Oz,5433.0,5,30361.0
2025-09-05 22:45:23.037880,Tinto 6 Oz,3000.0,1,4164.0
2025-09-05 22:45:23.037880,Empanada Pollo Con Champiñones,14080.0,1,20852.0
2025-09-05 22:45:23.037880,Soda Acaí 16 Oz,4021.0,5,23624.0
2025-09-05 22:45:23.037880,Tradicional Agua Maracuya 12 Oz,12268.0,2,34217.0
2025-09-05 22:45:23.037880,Vitaminas 16 Oz,6840.0,1,9617.0
2025-09-05 22:45:23.037880,Kamsa 12 Oz,10849.0,1,15103.0
2025-09-05 22:45:23.037880,Kubeo Helado 12 Oz,3064.0,4,13105.0
2025-09-05 22:45:23.037880,Copoazu 16 Oz,8864.0,1,12139.0
2025-09-05 22:45:23.037880,Paleta Mascota Tocineta,6005.0,1,8689.0
2025-09-05 22:45:23.037880,Cafe con leche 9onz,8892.0,1,12710.0
2025-09-05 22:45:23.037880,Tradicional Leche Mora 16 Oz,11322.0,2,33377.0
2025-09-05 22:45:23.037880,Milo caliente 12 oz,5612.0,2,15564.0
2025-09-05 22:45:23.037880,Kubeo Helado 16 Oz,11006.0,2,32196.0
2025-09-05 22:45:23.037880,Tamarindo 16 Oz,13583.0,1,19848.0
2025-09-05 22:45:23.037880,Katio En Yogurt 12 Oz,10408.0,1,14388.0
2025-09-05 22:45:23.037880,Colageno 22 Oz,13109.0,1,18542.0
2025-09-05 22:45:23.037880,Lulada 22 Oz,12762.0,1,17705.0
2025-09-05 22:45:23.037880,Nispero 16 Oz,9668.0,1,13510.0
2025-09-06 22:45:23.037880,Tradicional Agua Mora 22 Oz,8734.0,1,14320.0
2025-09-06 22:45:23.037880,Destello 9 Oz,12998.0,1,22667.0
2025-09-06 22:45:23.037880,Celeste 9 Oz,12167.0,1,20590.0
2025-09-06 22:45:23.037880,Torta Oreo,4873.0,1,9178.0
2025-09-06 22:45:23.037880,Kubeo Yogurt 16 Oz,8276.0,1,13163.0
2025-09-06 22:45:23.037880,Empanada Ranchera,11838.0,1,22406.0
2025-09-06 22:45:23.037880,Capuchino 9 Oz,3878.0,3,12623.0
2025-09-06 22:45:23.037880,Nukak 22 Oz,8675.0,5,47394.0
2025-09-06 22:45:23.037880,Copo De Acaí 12 Oz,8056.0,3,26849.0
2025-09-06 22:45:23.037880,Aromatica frutos rojos 12 Oz,6890.0,3,22000.0
2025-09-06 22:45:23.037880,Parfait Dorado 16 Oz,11996.0,1,22212.0
2025-09-06 22:45:23.037880,Nispero 22 Oz,12914.0,1,21380.0
2025-09-06 22:45:23.037880,Soda Acaí 16 Oz,4021.0,12,50113.0
2025-09-06 22:45:23.037880,Tradicional Agua Maracuya 22 Oz,7859.0,3,27467.0
2025-09-06 22:45:23.037880,Inmune 12 Oz,9278.0,1,15900.0
2025-09-06 22:45:23.037880,Lulada 16 Oz,11154.0,3,38422.0
2025-09-06 22:45:23.037880,Tropical 12 Oz,9331.0,3,33716.0
2025-09-06 22:45:23.037880,Tribu 12 Oz,10892.0,1,17173.0
2025-09-06 22:45:23.037880,Camu Camu 16 Oz,10099.0,5,54043.0
2025-09-06 22:45:23.037880,Katio En Helado 22 Oz,5790.0,9,53990.0
2025-09-06 22:45:23.037880,Parfait Yagua 22 Oz,6099.0,7,47758.0
2025-09-06 22:45:23.037880,Parfait Bora 12 Oz,10721.0,1,17106.0
2025-09-06 22:45:23.037880,Cafe con leche 9onz,8892.0,5,48046.0
2025-09-06 22:45:23.037880,Guarana 22 Oz,8575.0,3,29180.0
2025-09-06 22:45:23.037880,Acerola 22 Oz,5558.0,6,37560.0
2025-09-06 22:45:23.037880,Tradicional Leche Mango 22 Oz,14363.0,1,22900.0
2025-09-07 22:45:23.037880,Frutos Rojos Helado 16 Oz,7297.0,3,22578.0
2025-09-07 22:45:23.037880,Frutos Rojos Yogurt 16 Oz,14534.0,1,21172.0
2025-09-07 22:45:23.037880,Terere 12 Oz,5882.0,3,18115.0
2025-09-07 22:45:23.037880,Tradicional Leche Mora 12 Oz,14111.0,1,22693.0
2025-09-07 22:45:23.037880,Limonada De Coco 12 Oz,9075.0,2,27007.0
2025-09-07 22:45:23.037880,Tamarindo 22 Oz,9949.0,1,15331.0
2025-09-07 22:45:23.037880,Copo Chia Mango + Kiwi 12 Oz,4306.0,3,14316.0
2025-09-07 22:45:23.037880,Katio En Yogurt 22 Oz,8116.0,1,12904.0
2025-09-07 22:45:23.037880,Nukak 22 Oz,8675.0,1,14111.0
2025-09-07 22:45:23.037880,Inmune 16 Oz,11392.0,1,17375.0
2025-09-07 22:45:23.037880,Guarana 22 Oz,8575.0,3,27598.0
2025-09-07 22:45:23.037880,Cocadas,13748.0,1,19745.0
2025-09-07 22:45:23.037880,Blanco Paez En Helado 22 Oz,7636.0,2,22234.0
2025-09-07 22:45:23.037880,Lulada 12 Oz,13965.0,1,20597.0
2025-09-07 22:45:23.037880,Kamsa 12 Oz,10849.0,1,16514.0
2025-09-07 22:45:23.037880,Tradicional Agua Mora 22 Oz,8734.0,1,14216.0
2025-09-07 22:45:23.037880,Parfait Nativo 12 Oz,8463.0,3,25538.0
2025-09-07 22:45:23.037880,Copo De Copoazu 12 Oz,14494.0,1,22934.0
2025-09-07 22:45:23.037880,Parfait Cacique 16 Oz,5695.0,1,9085.0
2025-09-07 22:45:23.037880,Kamsa 22 Oz,5747.0,1,9000.0
2025-09-07 22:45:23.037880,Parfait Nativo 16 Oz,10215.0,3,30881.0
2025-09-07 22:45:23.037880,Paleta Mascota Tocineta,6005.0,6,37562.0
2025-09-07 22:45:23.037880,Blanco Paez En Helado 16 Oz,10574.0,3,31890.0
2025-09-07 22:45:23.037880,Nispero 22 Oz,12914.0,2,37361.0
2025-09-07 22:45:23.037880,Katio En Helado 12 Oz,10858.0,1,18053.0
2025-09-07 22:45:23.037880,Katio En Helado 16 Oz,3863.0,8,33767.0
2025-09-07 22:45:23.037880,Parfait Bora 22 Oz,4484.0,1,6474.0
2025-09-07 22:45:23.037880,Acerola 16 Oz,12274.0,1,20074.0
2025-09-08 22:45:23.037880,Frutos Rojos En Helado 12 Oz,3161.0,6,19357.0
2025-09-08 22:45:23.037880,Tradicional Leche Mora 16 Oz,11322.0,3,43006.0
2025-09-08 22:45:23.037880,Sobre Hierva Buena,6556.0,3,24150.0
2025-09-08 22:45:23.037880,Embera 16 Oz,6157.0,6,38030.0
2025-09-08 22:45:23.037880,Tradicional Agua Maracuya 22 Oz,7859.0,4,38351.0
2025-09-08 22:45:23.037880,Parfait Nativo 16 Oz,10215.0,1,12559.0
2025-09-08 22:45:23.037880,Tradicional Leche Mango 12 Oz,8578.0,1,10616.0
2025-09-08 22:45:23.037880,Torta Oreo,4873.0,2,12421.0
2025-09-08 22:45:23.037880,Tradicional Leche Maracuya 22 Oz,12789.0,1,15980.0
2025-09-08 22:45:23.037880,Kubeo Yogurt 16 Oz,8276.0,1,10766.0
2025-09-08 22:45:23.037880,Paleta Mascota Cabano,3189.0,10,34264.0
2025-09-08 22:45:23.037880,Vitaminas 16 Oz,6840.0,1,8542.0
2025-09-08 22:45:23.037880,Copo De Copoazu 12 Oz,14494.0,1,18238.0
2025-09-08 22:45:23.037880,Tradicional Agua Mora 16 Oz,14284.0,1,18544.0
2025-09-08 22:45:23.037880,Inmune 22 Oz,6104.0,3,21877.0
2025-09-08 22:45:23.037880,Colageno 12 Oz,9075.0,3,34222.0
2025-09-08 22:45:23.037880,Chicharrones Queso,13233.0,2,34148.0
2025-09-08 22:45:23.037880,Araza 16 Oz,9396.0,3,34322.0
2025-09-08 22:45:23.037880,Parfait Nativo 12 Oz,8463.0,1,10943.0
2025-09-08 22:45:23.037880,Torta Zanahoria,6843.0,3,24452.0
2025-09-08 22:45:23.037880,Embera 22 Oz,8915.0,1,11375.0
2025-09-08 22:45:23.037880,Capuchino 9 Oz,3878.0,1,5040.0
2025-09-08 22:45:23.037880,Copo De Avena 12 Oz,8592.0,2,21772.0
2025-09-08 22:45:23.037880,Parfait Yagua 22 Oz,6099.0,2,15138.0
2025-09-08 22:45:23.037880,Parfait Bora 22 Oz,4484.0,2,10709.0
2025-09-08 22:45:23.037880,Acerola 22 Oz,5558.0,1,7216.0
2025-09-09 22:45:23.037880,Paleta Mascota Tocineta,6005.0,1,7475.0
2025-09-09 22:45:23.037880,Capuchino 9 Oz,3878.0,7,27742.0
2025-09-09 22:45:23.037880,Soda Acaí 22 Oz,14653.0,1,18622.0
2025-09-09 22:45:23.037880,Avena 12 Oz,4663.0,1,5810.0
2025-09-09 22:45:23.037880,Malteada Pistacho 16 Oz,11764.0,1,14159.0
2025-09-09 22:45:23.037880,Celeste 9 Oz,12167.0,1,14774.0
2025-09-09 22:45:23.037880,Katio En Yogurt 16 Oz,11755.0,2,28129.0
2025-09-09 22:45:23.037880,Tradicional Agua Maracuya 12 Oz,12268.0,2,30844.0
2025-09-09 22:45:23.037880,Vitaminas 22 Oz,4028.0,2,10174.0
2025-09-09 22:45:23.037880,Corazones,10734.0,1,13406.0
2025-09-09 22:45:23.037880,Guarana 22 Oz,8575.0,2,22055.0
2025-09-09 22:45:23.037880,Tradicional Agua Mora 16 Oz,14284.0,1,18443.0
2025-09-09 22:45:23.037880,Parfait Bora 16 Oz,10035.0,2,25328.0
2025-09-09 22:45:23.037880,Limonada De Coco 12 Oz,9075.0,1,10801.0
2025-09-09 22:45:23.037880,Tradicional Leche Fresa 22 Oz,7426.0,1,9443.0
2025-09-09 22:45:23.037880,Frutos Rojos Helado 16 Oz,7297.0,1,9037.0
2025-09-09 22:45:23.037880,Sobre Hierva Buena,6556.0,5,32939.0
2025-09-09 22:45:23.037880,Tamarindo 22 Oz,9949.0,1,12595.0
2025-09-09 22:45:23.037880,Paez 22 Oz,9736.0,1,11980.0
2025-09-09 22:45:23.037880,Fitness 16 Oz,4998.0,3,19462.0
2025-09-09 22:45:23.037880,Embera 12 Oz,14506.0,1,17476.0
2025-09-09 22:45:23.037880,Copo Chia Banano + Fresa 12 Oz,9776.0,3,37207.0
2025-09-09 22:45:23.037880,Frutos Rojos Helado 22 Oz,13173.0,1,15667.0
2025-09-09 22:45:23.037880,Blanco Paez En Yogurt 12 Oz,9892.0,1,12847.0
2025-09-09 22:45:23.037880,Tribu 22 Oz,10916.0,1,13123.0
2025-09-09 22:45:23.037880,Parfait Yagua 16 Oz,9184.0,1,11022.0
2025-09-09 22:45:23.037880,Colageno 12 Oz,9075.0,1,11148.0
2025-09-09 22:45:23.037880,Verde 22 Oz,9439.0,1,11641.0
2025-09-09 22:45:23.037880,Cafe Frio 22 Oz,6627.0,4,32188.0
2025-09-09 22:45:23.037880,Nispero 12 Oz,4059.0,2,10216.0
2025-09-09 22:45:23.037880,Copo De Acaí 12 Oz,8056.0,3,30005.0
2025-09-09 22:45:23.037880,Parfait Yagua 12 Oz,13470.0,2,32136.0
2025-09-09 22:45:23.037880,Blanco Paez En Yogurt 22 Oz,6242.0,6,38290.0
2025-09-10 22:45:23.037880,Corozo 22 Oz,8051.0,1,10348.0
2025-09-10 22:45:23.037880,Torta Oreo,4873.0,5,24770.0
2025-09-10 22:45:23.037880,Fitness 16 Oz,4998.0,5,25490.0
2025-09-10 22:45:23.037880,Tradicional Leche Fresa 12 Oz,9265.0,1,11783.0
2025-09-10 22:45:23.037880,Frutos Rojos Yogurt 16 Oz,14534.0,1,17816.0
2025-09-10 22:45:23.037880,Nukak 16 Oz,9873.0,1,11854.0
2025-09-10 22:45:23.037880,Colageno 22 Oz,13109.0,1,16008.0
2025-09-10 22:45:23.037880,Verde 12 Oz,4016.0,6,25858.0
2025-09-10 22:45:23.037880,Limonada De Coco 22 Oz,9910.0,1,12937.0
2025-09-10 22:45:23.037880,Tinto 9 Oz,12467.0,1,15553.0
2025-09-10 22:45:23.037880,Tradicional Agua Mora 16 Oz,14284.0,1,16997.0
2025-09-10 22:45:23.037880,BARRA DE CEREAL TOSH,14394.0,1,17352.0
2025-09-10 22:45:23.037880,Copoazu 16 Oz,8864.0,1,10878.0
2025-09-10 22:45:23.037880,Tradicional Leche Mango 16 Oz,14636.0,1,18407.0
2025-09-10 22:45:23.037880,Tradicional Agua Maracuya 16 Oz,7887.0,2,18892.0
2025-09-10 22:45:23.037880,GALLETA TOSH,4267.0,5,22205.0
2025-09-10 22:45:23.037880,Copo De Acaí 12 Oz,8056.0,1,9928.0
2025-09-10 22:45:23.037880,Energia 12 Oz,8530.0,1,11066.0
2025-09-10 22:45:23.037880,Cafe Frio 16 Oz,5693.0,5,29184.0
2025-09-10 22:45:23.037880,Aromatica Frutos Rojos 9 Oz,12062.0,1,15424.0
2025-09-10 22:45:23.037880,Torta Naranja,10989.0,1,13858.0
2025-09-10 22:45:23.037880,Katio En Helado 12 Oz,10858.0,1,13717.0
2025-09-10 22:45:23.037880,Parfait Dorado 12 Oz,14837.0,1,18763.0
2025-09-10 22:45:23.037880,Pastel De Pollo,12555.0,1,15864.0
2025-09-10 22:45:23.037880,Aromatica Hierva Buena12 Oz,9938.0,1,12469.0
2025-09-10 22:45:23.037880,Camu Camu 12 Oz,9075.0,1,11852.0
2025-09-10 22:45:23.037880,Parfait Dorado 22 Oz,5731.0,2,14623.0
2025-09-10 22:45:23.037880,Chicharrones Naturales,11433.0,2,29294.0
2025-09-10 22:45:23.037880,Cafe Frio 12 Oz,14252.0,1,18422.0
2025-09-10 22:45:23.037880,Guarana 12 Oz,10526.0,2,25567.0
2025-09-10 22:45:23.037880,Parfait Yagua 12 Oz,13470.0,1,16148.0
2025-09-10 22:45:23.037880,Tradicional Agua Mango 12 Oz,12555.0,2,31292.0
2025-09-11 22:45:23.037880,Torta Oreo,4873.0,3,18272.0
2025-09-11 22:45:23.037880,Terere 12 Oz,5882.0,1,7573.0
2025-09-11 22:45:23.037880,Parfait Nativo 12 Oz,8463.0,1,10508.0
2025-09-11 22:45:23.037880,Nispero 12 Oz,4059.0,6,25504.0
2025-09-11 22:45:23.037880,Cafe Frio 12 Oz,14252.0,2,35672.0
2025-09-11 22:45:23.037880,Etnia 12 Oz,8191.0,3,29324.0
2025-09-11 22:45:23.037880,Vitaminas 22 Oz,4028.0,1,5082.0
2025-09-11 22:45:23.037880,GALLETA TOSH,4267.0,1,5492.0
2025-09-11 22:45:23.037880,Camu Camu 12 Oz,9075.0,1,10958.0
2025-09-11 22:45:23.037880,Camu Camu 16 Oz,10099.0,1,12719.0
2025-09-11 22:45:23.037880,Limonada De Coco 12 Oz,9075.0,1,11429.0
2025-09-11 22:45:23.037880,Paez 22 Oz,9736.0,1,11765.0
2025-09-11 22:45:23.037880,Tradicional Agua Mora 12 Oz,14964.0,1,18008.0
2025-09-11 22:45:23.037880,Malteada Fresa+ Limón 16 Oz,4585.0,6,29924.0
2025-09-11 22:45:23.037880,Avena 16 Oz,12721.0,1,15718.0
2025-09-11 22:45:23.037880,Blanco Paez En Helado 12 Oz,4757.0,3,17351.0
2025-09-11 22:45:23.037880,Guarana 12 Oz,10526.0,1,12728.0
2025-09-11 22:45:23.037880,Tradicional Agua Mora 16 Oz,14284.0,1,18114.0
2025-09-11 22:45:23.037880,Nukak 12 Oz,12692.0,2,32016.0
2025-09-11 22:45:23.037880,Palitos De Queso,11226.0,1,14204.0
2025-09-11 22:45:23.037880,Torta Naranja,10989.0,1,13180.0
2025-09-11 22:45:23.037880,Energia 16 Oz,7413.0,1,9600.0
2025-09-11 22:45:23.037880,Parfait Bora 12 Oz,10721.0,1,13242.0
2025-09-11 22:45:23.037880,Tradicional Leche Mango 16 Oz,14636.0,1,17946.0
2025-09-11 22:45:23.037880,Parfait Yagua 16 Oz,9184.0,1,11423.0
2025-09-11 22:45:23.037880,Copoazu 22 Oz,12474.0,1,15407.0
2025-09-11 22:45:23.037880,Frutos Rojos Yogurt 16 Oz,14534.0,1,18770.0
2025-09-11 22:45:23.037880,Corozo 16 Oz,8311.0,1,10798.0
2025-09-11 22:45:23.037880,Caju 22 Oz,8134.0,2,19927.0
2025-09-11 22:45:23.037880,Aromatica Hierva Buena12 Oz,9938.0,3,38507.0
2025-09-11 22:45:23.037880,Soda Arazá 22 Oz,6073.0,1,7783.0
2025-09-11 22:45:23.037880,Malteada Fresa+ Limón 22 Oz,6943.0,1,9022.0
2025-09-11 22:45:23.037880,Katio En Helado 12 Oz,10858.0,1,13225.0
2025-09-11 22:45:23.037880,Limonada De Coco 16 Oz,3502.0,1,4403.0
2025-09-12 22:45:23.037880,Lulada 16 Oz,11154.0,1,15613.0
2025-09-12 22:45:23.037880,Parfait Awa 12 Oz,3391.0,2,9935.0
2025-09-12 22:45:23.037880,Tradicional Leche Maracuya 16 Oz,13921.0,1,19040.0
2025-09-12 22:45:23.037880,Tradicional Leche Maracuya 12 Oz,13817.0,1,19818.0
2025-09-12 22:45:23.037880,Parfait Bora 12 Oz,10721.0,1,15090.0
2025-09-12 22:45:23.037880,Parfait Bora 16 Oz,10035.0,1,14104.0
2025-09-12 22:45:23.037880,Tropical 22 Oz,11684.0,1,16870.0
2025-09-12 22:45:23.037880,Tradicional Leche Mango 12 Oz,8578.0,1,12596.0
2025-09-12 22:45:23.037880,Tribu 22 Oz,10916.0,1,15714.0
2025-09-12 22:45:23.037880,Copo De Copoazu 12 Oz,14494.0,1,21287.0
